booking_id,arrival_date,lead_time,is_flexible
2684,2024-10-01,31,True
2685,2025-06-25,29,True
2686,2020-02-12,45,True
2687,2025-09-20,58,True
2688,2022-09-30,18,True
2689,2024-09-19,19,False
2690,2020-09-13,20,True
2691,2022-06-27,17,False
2692,2021-08-17,26,False
2693,2021-09-11,35,True
2694,2020-09-08,26,True
2695,2024-09-28,22,True
2696,2020-02-03,48,True
2697,2021-10-18,28,True
2698,2021-01-29,31,True
2699,2023-07-29,48,True
2700,2021-07-27,25,True
2701,2021-08-01,92,True
2702,2022-11-21,22,False
2703,2023-11-12,88,True
2704,2020-09-06,19,True
2705,2021-02-02,33,False
2706,2021-07-18,21,False
2707,2025-09-29,47,True
2708,2022-06-29,22,True
2709,2023-08-11,30,True
2710,2021-07-11,21,True
2711,2022-11-29,42,True
2712,2020-07-11,21,True
2713,2020-05-07,69,True
2714,2022-09-24,19,False
2715,2022-07-01,18,True
2716,2020-09-25,43,True
2717,2024-03-18,21,False
2718,2025-12-05,26,True
2719,2022-06-26,23,True
2720,2023-09-10,18,True
2721,2025-09-16,25,False
2722,2024-12-24,52,True
2723,2022-09-17,44,True
2724,2024-07-06,29,False
2725,2020-09-14,47,True
2726,2023-02-16,19,False
2727,2021-08-27,23,False
2728,2020-12-12,31,True
2729,2022-08-03,25,True
2730,2020-09-18,24,False
2731,2024-04-28,18,True
2732,2022-09-09,16,False
2733,2023-04-27,39,True
2734,2020-10-18,29,True
2735,2020-09-28,41,True
2736,2023-07-22,22,True
2737,2025-11-07,20,True
2738,2020-08-07,26,True
2739,2021-09-04,40,True
2740,2025-05-11,24,True
2741,2020-07-08,39,False
2742,2025-06-01,19,False
2743,2023-04-01,25,True
2744,2022-07-12,25,True
2745,2021-10-08,51,True
2746,2021-09-18,29,True
2747,2021-09-28,73,True
2748,2025-06-13,18,False
2749,2024-06-20,28,True
2750,2024-01-13,28,False
2751,2024-09-20,35,False
2752,2021-07-31,20,True
2753,2023-09-02,69,True
2754,2022-09-13,26,True
2755,2024-08-30,19,True
2756,2021-10-07,26,True
2757,2023-10-08,23,True
2758,2025-06-09,163,True
2759,2022-07-04,45,True
2760,2020-07-02,27,True
2761,2023-03-03,25,True
2762,2022-02-18,43,True
2763,2024-01-22,44,True
2764,2025-09-01,15,True
2765,2022-11-11,36,False
2766,2022-09-21,26,False
2767,2023-11-19,18,True
2768,2020-08-15,41,True
2769,2021-07-26,106,False
2770,2025-07-25,34,True
2771,2024-01-14,47,True
2772,2020-02-19,76,False
2773,2021-05-20,20,True
2774,2024-03-01,16,True
2775,2024-08-09,36,False
2776,2025-01-24,24,True
2777,2021-09-11,18,False
2778,2025-08-08,25,True
2779,2023-06-16,37,True
2780,2024-04-20,25,True
2781,2023-08-07,20,False
2782,2020-09-07,24,True
2783,2025-09-16,26,True
2784,2020-09-08,16,False
2785,2021-07-28,25,True
2786,2024-10-20,18,True
2787,2023-09-03,36,True
2788,2025-01-18,17,True
2789,2023-03-02,44,False
2790,2022-06-04,22,True
2791,2025-07-27,21,True
2792,2020-05-12,30,True
2793,2025-03-24,20,True
2794,2021-06-28,30,True
2795,2025-02-25,20,True
2796,2020-09-27,21,False
2797,2023-07-18,32,False
2798,2025-06-17,18,True
2799,2022-09-30,18,True
2800,2024-07-18,29,True
2801,2024-09-27,26,True
2802,2024-07-05,28,True
2803,2025-08-01,30,True
2804,2022-08-28,27,True
2805,2021-01-24,35,True
2806,2020-06-08,27,False
2807,2021-07-18,16,True
2808,2020-10-07,17,True
2809,2023-06-22,83,True
2810,2021-03-09,26,True
2811,2020-05-22,43,False
2812,2020-05-10,23,True
2813,2024-12-25,26,False
2814,2023-08-01,22,True
2815,2022-04-03,126,True
2816,2025-06-24,29,True
2817,2020-07-05,22,False
2818,2025-10-20,17,True
2819,2023-09-01,86,False
2820,2021-03-04,25,True
2821,2024-02-16,38,True
2822,2024-08-07,40,True
2823,2022-08-07,22,True
2824,2025-04-13,36,True
2825,2020-11-04,21,False
2826,2021-08-27,19,True
2827,2020-08-03,49,True
2828,2021-06-05,25,True
2829,2021-07-09,33,True
2830,2025-07-23,32,True
2831,2020-07-16,36,True
2832,2022-08-05,17,False
2833,2023-05-01,21,True
2834,2025-06-29,23,False
2835,2025-12-23,20,True
2836,2024-07-26,32,True
2837,2025-09-26,49,True
2838,2024-09-05,55,False
2839,2025-09-16,23,False
2840,2024-05-29,30,True
2841,2020-07-17,32,True
2842,2022-07-04,35,True
2843,2023-10-21,20,False
2844,2022-03-06,77,False
2845,2021-08-20,42,True
2846,2023-07-15,43,True
2847,2025-08-11,50,False
2848,2020-05-08,34,True
2849,2024-08-14,19,True
2850,2024-06-18,25,True
2851,2025-09-17,17,True
2852,2025-08-08,32,False
2853,2024-08-05,24,False
2854,2023-03-18,26,True
2855,2021-05-18,50,True
2856,2023-06-06,22,False
2857,2024-08-10,24,True
2858,2025-06-27,26,True
2859,2024-09-08,16,True
2860,2021-04-16,24,True
2861,2023-08-11,15,True
2862,2021-12-29,21,True
2863,2020-02-03,40,True
2864,2021-05-03,32,False
2865,2020-08-28,21,False
2866,2025-02-03,27,False
2867,2021-08-01,19,True
2868,2021-09-03,26,True
2869,2025-09-12,184,False
2870,2022-06-06,78,False
2871,2020-02-05,27,True
2872,2021-09-01,28,True
2873,2020-09-04,19,True
2874,2020-08-15,20,True
2875,2020-07-15,31,True
2876,2023-08-04,22,False
2877,2021-03-25,41,True
2878,2022-04-15,64,True
2879,2025-04-15,30,False
2880,2022-07-31,27,True
2881,2025-07-20,17,False
2882,2022-12-26,38,True
2883,2022-07-01,18,False
2884,2024-07-22,22,True
2885,2020-07-10,43,False
2886,2020-07-29,45,True
2887,2023-11-10,22,True
2888,2022-11-16,22,True
2889,2024-09-08,20,True
2890,2025-07-21,18,True
2891,2022-06-18,21,False
2892,2023-08-07,17,True
2893,2023-01-06,37,True
2894,2025-10-25,31,True
2895,2024-12-22,34,False
2896,2025-07-16,19,True
2897,2021-07-27,18,False
2898,2024-08-18,27,True
2899,2021-08-10,27,True
2900,2021-06-02,25,True
2901,2025-08-24,23,False
2902,2020-03-11,71,True
2903,2025-09-19,32,False
2904,2020-10-30,86,True
2905,2024-11-10,52,True
2906,2021-08-22,70,False
2907,2022-03-06,19,True
2908,2021-06-12,35,True
2909,2023-07-25,22,False
2910,2022-02-26,17,True
2911,2023-11-29,61,True
2912,2020-02-27,23,True
2913,2020-06-28,19,False
2914,2020-08-10,22,False
2915,2022-07-25,20,True
2916,2024-10-25,21,True
2917,2025-06-17,24,True
2918,2021-07-16,72,False
2919,2023-07-11,21,True
2920,2024-08-13,68,False
2921,2021-09-07,40,True
2922,2022-07-13,31,True
2923,2023-04-01,38,True
2924,2020-09-22,26,True
2925,2020-04-04,53,False
2926,2020-11-12,34,False
2927,2023-09-13,17,True
2928,2020-07-10,30,True
2929,2021-03-26,39,False
2930,2022-01-19,23,True
2931,2020-07-15,28,True
2932,2021-04-03,21,True
2933,2025-07-15,18,False
2934,2020-03-11,17,True
2935,2023-11-14,17,False
2936,2022-06-13,36,False
2937,2024-01-24,15,False
2938,2023-07-29,21,False
2939,2021-06-20,20,False
2940,2025-02-20,23,True
2941,2022-12-04,16,True
2942,2024-11-22,32,True
2943,2022-07-09,18,True
2944,2025-11-06,48,True
2945,2024-08-16,21,True
2946,2025-09-20,25,True
2947,2023-02-24,26,True
2948,2022-09-30,29,False
2949,2024-07-28,27,False
2950,2025-06-07,22,False
2951,2025-09-18,31,True
2952,2021-12-02,33,True
2953,2024-09-19,20,True
2954,2021-06-04,32,True
2955,2023-06-06,50,True
2956,2021-02-19,37,True
2957,2022-02-23,42,True
2958,2025-08-09,28,False
2959,2020-10-18,19,False
2960,2023-09-20,20,True
2961,2023-08-03,30,True
2962,2020-09-05,42,True
2963,2021-12-06,164,True
2964,2023-06-27,43,False
2965,2021-03-17,18,False
2966,2024-09-21,20,True
2967,2025-09-27,109,True
2968,2021-06-09,24,True
2969,2021-03-16,27,True
2970,2022-09-07,19,False
2971,2024-07-19,64,False
2972,2021-08-29,33,True
2973,2020-03-13,20,True
2974,2023-06-01,19,False
2975,2025-09-08,30,True
2976,2022-06-21,27,True
2977,2022-07-27,40,True
2978,2025-09-23,34,True
2979,2024-04-13,24,True
2980,2024-06-14,21,True
2981,2023-06-27,25,True
2982,2025-09-30,21,True
2983,2024-03-23,25,True
2984,2025-06-25,26,False
2985,2024-04-30,19,True
2986,2024-07-04,35,False
2987,2021-09-10,23,True
2988,2021-09-25,20,True
2989,2024-08-31,23,False
2990,2021-09-17,29,True
2991,2023-06-27,27,True
2992,2021-07-21,32,True
2993,2024-11-01,41,True
2994,2020-08-23,53,False
2995,2024-12-16,30,True
2996,2023-08-15,19,True
2997,2021-03-16,24,True
2998,2023-06-02,19,True
2999,2021-08-30,70,False
3000,2021-11-27,87,True
3001,2022-03-10,36,True
3002,2020-06-27,40,True
3003,2025-11-09,29,True
3004,2020-04-25,31,True
3005,2023-12-17,17,True
3006,2022-05-21,25,True
3007,2023-10-19,20,False
3008,2022-03-27,30,False
3009,2024-01-28,26,True
3010,2024-06-27,84,True
3011,2024-03-29,42,True
3012,2020-08-28,30,True
3013,2023-11-27,24,False
3014,2021-08-28,69,False
3015,2020-04-15,26,True
3016,2022-07-20,30,True
3017,2022-08-12,27,True
3018,2022-09-22,22,True
3019,2024-05-20,27,True
3020,2021-10-05,16,True
3021,2021-10-29,17,True
3022,2020-06-24,31,True
3023,2024-03-16,64,True
3024,2023-07-03,31,True
3025,2022-03-03,20,False
3026,2024-05-22,17,False
3027,2023-05-19,39,False
3028,2022-09-24,21,True
3029,2023-02-13,36,True
3030,2023-09-24,31,True
3031,2023-12-09,33,False
3032,2021-09-07,27,True
3033,2020-09-30,31,True
3034,2020-11-26,25,True
3035,2023-09-29,21,False
3036,2025-05-24,19,False
3037,2022-07-14,15,True
3038,2021-01-11,24,False
3039,2024-07-29,62,True
3040,2024-12-28,38,True
3041,2025-06-07,29,False
3042,2023-08-20,20,True
3043,2025-04-11,44,True
3044,2020-02-26,25,False
3045,2020-08-20,64,True
3046,2020-08-02,19,False
3047,2024-06-07,20,True
3048,2020-07-05,20,True
3049,2022-12-20,17,True
3050,2022-09-29,19,False
3051,2021-10-12,27,True
3052,2025-05-16,20,True
3053,2021-01-15,14,True
3054,2022-03-13,46,False
3055,2024-08-20,17,True
3056,2020-04-20,35,True
3057,2024-01-25,27,True
3058,2024-10-30,96,True
3059,2025-08-09,44,True
3060,2025-06-02,22,True
3061,2021-11-13,20,False
3062,2023-07-26,61,True
3063,2020-07-14,17,True
3064,2021-07-31,28,True
3065,2020-08-04,25,False
3066,2021-10-29,23,True
3067,2025-06-01,31,False
3068,2022-02-22,28,False
3069,2023-06-26,32,True
3070,2022-08-12,28,True
3071,2022-09-11,32,True
3072,2025-09-24,27,False
3073,2021-09-17,21,False
3074,2023-09-14,26,False
3075,2022-07-26,20,True
3076,2020-06-25,20,True
3077,2022-11-25,23,True
3078,2024-10-19,25,True
3079,2020-08-09,27,True
3080,2020-07-05,42,True
3081,2020-11-14,22,True
3082,2024-08-09,29,True
3083,2024-06-21,28,True
3084,2023-06-30,21,False
3085,2022-09-23,27,True
3086,2025-06-17,44,False
3087,2024-08-11,28,True
3088,2024-10-13,29,True
3089,2024-10-19,20,True
3090,2023-10-07,86,True
3091,2022-09-11,21,True
3092,2025-04-25,17,False
3093,2025-08-02,40,True
3094,2020-03-28,25,True
3095,2020-06-13,23,True
3096,2025-09-11,21,True
3097,2021-08-24,80,True
3098,2025-05-26,31,True
3099,2022-06-18,34,True
3100,2020-09-04,28,True
3101,2020-07-18,30,True
3102,2020-11-25,57,True
3103,2021-07-22,24,True
3104,2022-11-22,17,True
3105,2024-05-08,41,False
3106,2025-11-12,33,True
3107,2022-08-21,27,True
3108,2023-03-10,33,True
3109,2023-03-24,23,False
3110,2023-05-27,26,False
3111,2023-03-09,25,True
3112,2020-02-01,21,True
3113,2020-01-07,50,True
3114,2020-08-08,17,True
3115,2020-08-13,116,True
3116,2024-05-20,41,True
3117,2021-05-21,16,True
3118,2025-06-25,24,True
3119,2025-08-05,24,False
3120,2025-10-04,31,True
3121,2025-08-17,19,True
3122,2021-08-18,27,True
3123,2023-02-07,25,False
3124,2021-02-02,20,True
3125,2024-09-28,20,True
3126,2025-06-17,42,False
3127,2025-03-07,17,True
3128,2022-08-12,33,True
3129,2024-08-02,39,True
3130,2020-08-08,24,False
3131,2020-05-27,27,False
3132,2024-07-26,49,False
3133,2022-08-02,20,False
3134,2025-12-14,21,True
3135,2020-08-08,22,False
3136,2025-03-22,49,True
3137,2022-10-22,53,False
3138,2024-12-08,17,True
3139,2024-11-02,44,False
3140,2025-07-20,39,True
3141,2021-09-18,63,True
3142,2025-08-31,31,True
3143,2020-11-07,26,True
3144,2020-07-19,48,True
3145,2022-08-10,37,False
3146,2024-12-13,106,True
3147,2022-09-30,43,False
3148,2024-12-16,28,False
3149,2024-06-27,18,True
3150,2021-06-03,21,True
3151,2025-08-30,17,True
3152,2020-06-24,24,True
3153,2025-06-29,42,True
3154,2021-09-26,26,True
3155,2023-01-03,45,True
3156,2022-07-29,31,True
3157,2021-01-20,22,True
3158,2022-04-03,27,True
3159,2021-04-07,33,False
3160,2021-05-16,28,True
3161,2021-03-16,28,True
3162,2022-11-24,20,True
3163,2024-09-18,22,False
3164,2023-07-05,107,True
3165,2025-06-23,51,True
3166,2023-09-25,17,True
3167,2024-03-24,15,False
3168,2024-01-05,27,False
3169,2022-09-01,41,True
3170,2024-03-24,22,False
3171,2020-07-05,45,True
3172,2025-04-06,27,True
3173,2024-08-24,25,True
3174,2021-07-16,38,True
3175,2024-08-12,22,False
3176,2020-02-16,23,False
3177,2021-06-12,36,True
3178,2020-06-29,26,True
3179,2024-08-27,82,True
3180,2024-07-28,37,True
3181,2024-10-20,35,False
3182,2020-01-17,26,False
3183,2023-01-07,41,True
3184,2024-05-20,23,True
3185,2020-11-21,30,False
3186,2023-11-01,19,True
3187,2020-07-23,45,False
3188,2021-02-24,30,True
3189,2022-10-07,87,True
3190,2023-11-15,119,True
3191,2020-10-17,38,True
3192,2021-03-10,27,True
3193,2021-05-19,19,True
3194,2021-07-09,42,False
3195,2021-06-24,29,True
3196,2022-06-26,34,True
3197,2023-11-16,72,False
3198,2022-08-18,20,False
3199,2024-08-23,19,True
3200,2024-06-14,24,False
3201,2020-09-12,40,False
3202,2020-06-10,34,True
3203,2025-06-05,19,True
3204,2020-07-18,38,True
3205,2020-10-26,18,True
3206,2020-03-21,20,True
3207,2023-09-15,25,True
3208,2023-07-21,21,False
3209,2025-11-14,41,True
3210,2025-06-15,30,True
3211,2022-07-15,74,False
3212,2022-05-22,24,True
3213,2021-09-17,25,True
3214,2020-11-10,50,True
3215,2020-09-26,25,True
3216,2020-09-19,61,False
3217,2020-08-28,34,True
3218,2021-07-10,15,False
3219,2021-09-29,49,True
3220,2025-09-14,42,False
3221,2023-07-16,43,True
3222,2025-11-16,16,True
3223,2022-05-26,21,False
3224,2022-09-10,21,True
3225,2021-12-02,20,True
3226,2021-03-01,72,True
3227,2020-10-07,26,True
3228,2025-08-25,26,False
3229,2025-11-14,34,False
3230,2020-06-05,34,True
3231,2020-11-02,15,False
3232,2022-07-30,21,True
3233,2021-03-14,17,True
3234,2022-04-24,31,True
3235,2020-09-15,23,True
3236,2022-09-09,26,True
3237,2021-08-17,16,True
3238,2022-03-11,23,False
3239,2020-08-04,47,True
3240,2022-08-05,57,True
3241,2025-10-31,37,True
3242,2021-12-17,18,True
3243,2025-06-02,52,True
3244,2025-02-05,37,True
3245,2025-09-03,25,True
3246,2024-09-08,16,True
3247,2023-12-08,43,False
3248,2025-03-26,21,False
3249,2020-07-12,31,True
3250,2022-09-17,27,True
3251,2025-11-22,63,True
3252,2024-08-15,25,False
3253,2025-09-14,26,True
3254,2024-08-26,64,True
3255,2025-06-01,21,True
3256,2024-05-26,39,False
3257,2024-08-03,24,True
3258,2023-03-28,19,True
3259,2025-07-31,26,True
3260,2024-11-30,37,True
3261,2025-02-08,55,False
3262,2024-01-26,60,False
3263,2021-09-26,23,False
3264,2020-05-10,19,True
3265,2025-08-14,23,True
3266,2023-07-26,18,True
3267,2021-09-18,24,True
3268,2020-10-29,23,False
3269,2024-12-17,37,True
3270,2025-01-11,16,True
3271,2024-10-23,20,False
3272,2023-10-15,20,False
3273,2022-05-01,49,True
3274,2021-09-26,18,True
3275,2020-02-01,29,True
3276,2025-01-01,25,False
3277,2020-07-26,45,True
3278,2023-09-17,35,False
3279,2023-01-18,28,True
3280,2023-04-10,21,True
3281,2025-08-03,16,True
3282,2020-04-25,29,True
3283,2024-08-19,34,False
3284,2020-06-13,17,True
3285,2020-05-19,18,True
3286,2022-08-07,29,True
3287,2020-06-27,31,False
3288,2024-09-07,19,True
3289,2023-04-21,21,False
3290,2020-04-16,16,True
3291,2020-05-28,56,True
3292,2023-08-27,18,True
3293,2024-09-28,34,True
3294,2022-08-17,26,True
3295,2023-06-17,53,False
3296,2024-09-21,20,True
3297,2023-08-25,27,True
3298,2021-06-21,17,True
3299,2023-08-27,16,True
3300,2023-09-15,35,False
3301,2024-07-02,16,False
3302,2023-09-06,24,True
3303,2025-09-24,44,True
3304,2021-04-23,38,True
3305,2025-09-01,21,True
3306,2023-05-23,17,True
3307,2024-01-21,33,False
3308,2020-08-10,55,True
3309,2022-06-09,21,True
3310,2024-08-15,20,True
3311,2024-05-28,22,True
3312,2020-05-26,34,True
3313,2023-06-08,51,True
3314,2020-07-27,18,False
3315,2025-12-16,17,True
3316,2025-06-28,114,True
3317,2020-03-18,24,False
3318,2025-04-03,29,False
3319,2025-07-25,21,True
3320,2022-03-18,33,True
3321,2024-06-15,43,False
3322,2022-08-22,30,True
3323,2023-11-21,72,True
3324,2022-01-28,23,True
3325,2021-11-24,24,False
3326,2022-07-31,29,True
3327,2020-10-16,33,True
3328,2024-12-22,29,True
3329,2022-02-27,18,False
3330,2022-07-02,30,True
3331,2025-06-24,23,False
3332,2022-12-22,21,True
3333,2023-06-04,27,True
3334,2025-09-08,19,False
3335,2025-06-15,18,True
3336,2021-01-11,15,False
3337,2022-09-30,73,False
3338,2025-09-26,34,False
3339,2022-05-25,25,False
3340,2022-05-22,21,False
3341,2021-04-15,15,True
3342,2020-08-29,20,True
3343,2024-07-10,37,True
3344,2024-08-16,42,True
3345,2025-09-23,36,False
3346,2024-08-19,28,True
3347,2021-07-14,53,True
3348,2020-05-26,23,False
3349,2025-11-08,46,False
3350,2022-01-29,23,False
3351,2021-10-16,20,False
3352,2025-07-09,19,True
3353,2023-07-24,19,False
3354,2021-06-09,36,True
3355,2025-06-18,20,False
3356,2025-12-07,19,True
3357,2020-07-26,37,False
3358,2025-04-16,30,True
3359,2022-06-20,43,True
3360,2023-04-01,33,False
3361,2025-07-19,20,False
3362,2025-09-28,27,False
3363,2021-08-06,28,True
3364,2021-06-06,19,True
3365,2020-07-18,19,True
3366,2023-06-26,21,True
3367,2020-02-19,90,True
3368,2022-07-16,22,False
3369,2020-07-10,51,True
3370,2022-07-09,22,False
3371,2020-05-25,41,True
3372,2025-01-07,41,True
3373,2021-06-03,43,True
3374,2021-12-15,31,False
3375,2025-05-14,56,False
3376,2024-07-17,31,True
3377,2021-06-14,71,True
3378,2020-07-08,17,True
3379,2024-06-09,31,False
3380,2022-06-20,30,False
3381,2024-08-10,19,True
3382,2022-08-26,35,True
3383,2022-02-18,17,True
3384,2022-09-03,21,True
3385,2024-07-20,16,True
3386,2025-07-04,64,True
3387,2020-06-11,24,True
3388,2023-04-01,100,True
3389,2020-04-30,39,True
3390,2022-09-24,32,True
3391,2025-06-14,21,True
3392,2022-04-16,19,True
3393,2025-08-10,34,True
3394,2023-09-17,25,True
3395,2025-08-12,18,False
3396,2024-07-30,17,False
3397,2020-08-15,19,True
3398,2021-06-29,77,True
3399,2022-06-25,103,False
3400,2021-01-14,29,False
3401,2022-12-16,28,True
3402,2022-09-27,23,True
3403,2025-09-07,19,False
3404,2022-08-12,56,True
3405,2024-09-03,80,False
3406,2025-08-22,19,True
3407,2025-06-03,25,False
3408,2021-06-02,22,True
3409,2022-12-19,22,True
3410,2022-02-25,49,False
3411,2022-07-02,18,True
3412,2022-04-13,33,True
3413,2024-12-06,37,False
3414,2022-09-03,25,True
3415,2023-03-31,41,True
3416,2025-10-28,28,True
3417,2020-06-23,50,True
3418,2022-11-20,17,False
3419,2024-08-20,23,False
3420,2020-11-06,25,True
3421,2023-08-26,15,True
3422,2021-07-09,19,True
3423,2025-05-04,20,False
3424,2021-12-11,43,False
3425,2021-12-18,20,False
3426,2023-08-10,20,False
3427,2021-03-04,39,True
3428,2021-09-03,17,True
3429,2022-07-22,16,True
3430,2022-03-18,23,True
3431,2023-04-03,17,True
3432,2023-08-11,17,False
3433,2023-07-02,34,True
3434,2023-11-17,41,True
3435,2021-10-01,39,True
3436,2020-09-12,47,False
3437,2024-08-04,51,True
3438,2025-03-05,16,True
3439,2021-07-31,32,True
3440,2022-07-10,22,False
3441,2022-12-29,20,True
3442,2023-05-05,34,False
3443,2023-12-07,17,True
3444,2020-05-31,17,False
3445,2024-06-16,36,False
3446,2020-06-26,33,True
3447,2022-09-23,28,True
3448,2024-12-10,20,True
3449,2022-09-03,38,False
3450,2020-10-29,36,True
3451,2025-11-07,27,True
3452,2025-06-18,18,True
3453,2024-08-17,22,False
3454,2022-07-16,40,True
3455,2021-03-05,54,True
3456,2025-08-21,23,True
3457,2023-04-30,24,True
3458,2025-03-10,25,True
3459,2022-02-04,30,False
3460,2022-01-09,21,True
3461,2025-11-08,15,True
3462,2023-03-24,50,True
3463,2020-09-30,75,False
3464,2021-06-15,21,True
3465,2022-10-29,19,False
3466,2020-06-02,25,True
3467,2022-09-16,24,True
3468,2022-07-25,44,False
3469,2024-08-26,27,True
3470,2022-03-22,20,False
3471,2025-10-28,18,False
3472,2021-02-21,41,True
3473,2023-07-31,35,True
3474,2020-07-30,46,True
3475,2024-07-02,19,False
3476,2025-12-12,78,True
3477,2024-11-09,17,True
3478,2023-06-18,37,True
3479,2022-11-08,16,False
3480,2025-01-06,20,True
3481,2025-08-15,64,True
3482,2025-11-22,40,True
3483,2022-06-28,21,False
3484,2025-11-28,22,True
3485,2020-11-22,27,True
3486,2021-07-26,33,True
3487,2020-07-29,52,True
3488,2021-08-17,22,True
3489,2024-08-12,17,True
3490,2025-03-13,28,True
3491,2024-08-25,22,True
3492,2023-09-18,18,True
3493,2023-02-23,30,True
3494,2024-06-01,24,False
3495,2022-06-21,30,True
3496,2025-01-29,19,True
3497,2024-02-09,33,True
3498,2024-04-25,18,True
3499,2023-05-14,20,False
3500,2025-06-13,24,True
3501,2021-07-24,72,True
3502,2022-06-10,39,False
3503,2024-08-24,46,False
3504,2022-12-08,58,False
3505,2025-06-18,326,True
3506,2022-02-19,27,True
3507,2022-05-14,58,False
3508,2025-06-18,44,False
3509,2022-09-18,44,True
3510,2023-03-03,74,False
3511,2022-01-01,22,True
3512,2021-08-23,22,True
3513,2023-11-24,30,True
3514,2020-09-04,24,True
3515,2025-06-06,30,True
3516,2024-08-26,64,True
3517,2021-03-30,22,True
3518,2024-04-11,23,True
3519,2023-08-14,28,True
3520,2021-03-07,24,False
3521,2021-08-20,16,True
3522,2022-07-13,21,False
3523,2024-04-30,37,True
3524,2023-09-28,58,False
3525,2023-04-30,18,True
3526,2024-08-13,18,False
3527,2024-08-01,27,True
3528,2023-09-02,16,True
3529,2024-09-05,22,True
3530,2022-01-06,17,False
3531,2025-06-08,56,False
3532,2023-08-30,20,True
3533,2024-11-21,68,True
3534,2023-06-07,47,False
3535,2021-06-13,21,False
3536,2023-06-03,19,True
3537,2022-05-21,24,False
3538,2024-04-24,25,True
3539,2022-10-07,31,False
3540,2025-01-10,20,False
3541,2024-02-12,38,True
3542,2024-03-08,29,True
3543,2021-06-12,23,True
3544,2025-11-03,20,True
3545,2025-01-31,24,False
3546,2024-09-07,20,False
3547,2021-12-22,27,True
3548,2023-05-13,27,False
3549,2020-09-25,29,True
3550,2023-05-23,74,False
3551,2020-10-17,25,False
3552,2023-06-16,44,False
3553,2023-10-28,29,True
3554,2022-06-20,24,True
3555,2022-12-29,25,True
3556,2025-06-01,26,True
3557,2020-08-22,30,True
3558,2024-09-10,19,False
3559,2021-01-16,17,True
3560,2020-05-14,36,True
3561,2021-03-12,41,True
3562,2024-08-09,38,True
3563,2022-07-08,28,True
3564,2025-05-23,38,True
3565,2023-04-03,37,True
3566,2020-03-22,39,True
3567,2024-06-11,20,True
3568,2020-08-23,19,True
3569,2024-09-07,23,False
3570,2021-01-06,26,False
3571,2022-02-16,24,True
3572,2024-08-04,16,True
3573,2025-09-06,71,False
3574,2022-05-22,24,True
3575,2024-12-16,28,True
3576,2021-03-30,51,True
3577,2024-09-29,15,False
3578,2023-11-30,22,False
3579,2021-04-06,23,True
3580,2021-09-24,23,True
3581,2020-09-19,24,True
3582,2022-06-11,59,False
3583,2021-05-16,36,False
3584,2023-10-11,43,True
3585,2025-12-12,27,False
3586,2020-02-14,17,True
3587,2023-06-01,16,True
3588,2023-07-10,17,True
3589,2025-07-19,31,True
3590,2023-01-25,27,True
3591,2023-06-04,24,False
3592,2022-09-27,23,True
3593,2021-08-14,88,True
3594,2020-06-19,20,True
3595,2022-07-13,42,True
3596,2020-06-14,26,True
3597,2023-06-12,26,True
3598,2021-09-30,49,True
3599,2023-05-06,59,True
3600,2020-09-21,24,True
3601,2025-08-10,39,True
3602,2025-06-25,31,True
3603,2021-03-27,26,True
3604,2022-02-08,29,True
3605,2023-08-27,21,False
3606,2020-08-06,23,False
3607,2022-03-21,21,False
3608,2021-07-24,41,True
3609,2025-07-20,25,True
3610,2025-03-11,18,False
3611,2023-07-18,20,True
3612,2023-03-18,15,True
3613,2025-08-08,22,False
3614,2025-08-10,27,True
3615,2025-09-24,25,True
3616,2020-09-11,86,False
3617,2020-12-10,34,False
3618,2024-02-08,34,False
3619,2023-06-02,17,True
3620,2020-03-08,23,False
3621,2020-06-26,22,False
3622,2025-06-17,20,False
3623,2025-05-10,20,False
3624,2022-03-31,16,True
3625,2025-06-21,18,True
3626,2023-08-04,41,False
3627,2024-09-28,25,True
3628,2022-08-05,22,True
3629,2020-08-28,26,False
3630,2022-08-12,49,True
3631,2022-09-10,26,True
3632,2023-06-13,34,True
3633,2020-08-18,20,True
3634,2025-11-30,21,True
3635,2021-07-15,31,False
3636,2021-04-27,81,True
3637,2023-04-10,58,True
3638,2023-05-19,35,False
3639,2022-08-20,28,True
3640,2024-08-17,57,True
3641,2023-03-04,39,False
3642,2023-08-24,16,True
3643,2024-06-20,19,False
3644,2020-04-01,31,False
3645,2023-07-07,16,False
3646,2025-06-13,19,True
3647,2020-03-04,20,True
3648,2022-07-08,24,True
3649,2025-08-02,23,False
3650,2022-03-16,23,False
3651,2022-09-11,40,False
3652,2025-10-25,24,True
3653,2021-04-30,23,True
3654,2020-06-29,18,True
3655,2025-04-05,45,True
3656,2025-05-09,21,False
3657,2022-09-28,19,True
3658,2023-02-24,29,True
3659,2025-01-10,20,False
3660,2024-07-07,22,True
3661,2021-08-09,29,False
3662,2020-03-02,23,True
3663,2022-10-21,112,False
3664,2025-04-04,25,True
3665,2025-06-27,35,True
3666,2025-09-07,16,True
3667,2025-06-07,20,False
3668,2023-07-18,19,True
3669,2022-08-26,19,True
3670,2024-08-21,32,False
3671,2024-07-09,45,True
3672,2023-05-22,31,False
3673,2020-07-26,24,True
3674,2025-08-02,21,True
3675,2022-09-08,47,True
3676,2022-04-22,93,True
3677,2023-09-16,28,True
3678,2024-01-28,42,True
3679,2021-06-04,31,True
3680,2025-01-13,38,True
3681,2021-09-09,18,True
